BALEARIC,Period,Year,season,LAT,LONG,effort,front_distance,front_dens,gradient,BATIMETRY,DIST,CHL,CHLchange,CHLgrad,SST,SSTchange,SSTgrad,SSTanomaly,SSH
0,2,2005,2,36.79,-7.24,1,6.33,0.06,30.33,435.00,42885.11,0.34,-68.40,22.23,15.34,-32.27,1.36,-0.57,-0.01
0,2,2005,2,36.79,-7.21,2,7.00,0.07,30.33,390.00,43747.82,0.34,-68.40,23.01,15.34,-32.27,2.21,-0.57,-0.01
0,2,2005,2,36.79,-6.95,0,9.77,0.08,52.33,119.00,38578.97,0.46,-71.48,61.31,15.08,-35.74,2.54,-0.62,-0.02
0,2,2005,2,36.79,-6.77,0,5.77,0.10,45.12,66.00,30635.59,1.43,-85.07,63.63,14.91,-38.98,1.90,-0.67,-0.02
0,2,2005,2,36.79,-6.74,1,4.33,0.11,61.66,49.00,28265.62,1.90,-84.04,63.63,14.87,-40.15,1.90,-0.67,-0.02
0,2,2005,2,36.79,-6.70,0,3.22,0.11,61.66,34.00,25123.34,2.20,-80.91,69.46,14.77,-40.97,2.70,-0.62,-0.02
0,2,2005,2,36.83,-9.22,0,6.44,0.11,25.63,709.00,29451.75,0.34,-55.31,25.85,15.27,-28.33,3.33,-0.54,-3.175225e-03
0,2,2005,2,36.83,-9.19,0,6.00,0.12,25.63,647.00,27270.39,0.39,-56.96,38.79,15.15,-28.75,3.63,-0.54,-3.175225e-03
0,2,2005,2,36.83,-9.11,1,5.00,0.14,35.62,631.00,23493.32,0.48,-74.16,36.69,14.97,-27.97,3.43,-0.57,-3.175225e-03
0,2,2005,2,36.83,-9.08,0,5.00,0.14,61.45,364.00,21528.74,0.48,-74.16,28.52,14.97,-27.97,3.09,-0.49,-3.175225e-03
0,2,2005,2,36.83,-9.04,1,5.11,0.14,61.45,276.00,19889.24,0.48,-74.16,35.88,14.97,-27.97,3.16,-0.35,-3.175225e-03
0,2,2005,2,36.83,-9.01,1,5.77,0.14,61.45,308.00,18660.68,0.55,-77.50,35.52,14.96,-27.52,3.11,-0.35,-3.175225e-03
1,2,2005,2,36.83,-8.97,0,6.66,0.14,55.77,346.00,17927.75,0.53,-75.78,35.52,14.99,-25.94,3.11,-0.35,-4.334475e-03
0,2,2005,2,36.83,-8.93,0,7.77,0.14,55.77,388.00,17751.94,0.56,-76.02,29.74,15.10,-25.09,3.39,-0.35,-4.334475e-03
0,2,2005,2,36.83,-8.90,1,8.66,0.14,40.23,416.00,18149.45,0.59,-76.49,29.74,15.13,-24.79,4.03,-0.40,-4.334475e-03
0,2,2005,2,36.83,-8.86,0,9.00,0.13,40.23,429.00,19084.48,0.59,-76.49,24.30,15.13,-24.79,3.28,-0.30,-4.334475e-03
0,2,2005,2,36.83,-8.83,0,9.00,0.13,39.35,430.00,20471.16,0.50,-71.08,26.93,15.22,-23.90,3.14,-0.32,-4.334475e-03
0,2,2005,2,36.83,-8.79,0,9.33,0.13,39.35,423.00,22219.06,0.50,-71.08,29.44,15.22,-23.90,3.04,-0.32,-4.334475e-03
0,2,2005,2,36.83,-8.75,2,9.11,0.13,39.35,416.00,24172.93,0.49,-70.08,21.75,15.24,-23.82,3.04,-0.39,-4.334475e-03
0,2,2005,2,36.83,-8.72,1,8.11,0.13,47.69,390.00,26056.68,0.47,-69.14,21.75,15.24,-23.98,3.04,-0.39,-6.74256e-03
0,2,2005,2,36.83,-8.54,0,5.11,0.15,65.56,525.00,29317.11,0.44,-63.66,15.80,15.09,-28.97,3.04,-0.32,-6.74256e-03
0,2,2005,2,36.83,-8.50,0,5.66,0.14,66.28,325.00,28674.16,0.42,-59.10,17.65,15.04,-30.11,2.74,-0.39,-6.74256e-03
0,2,2005,2,36.83,-8.47,0,6.44,0.14,66.28,291.00,28210.39,0.43,-60.39,17.65,15.06,-30.78,2.74,-0.42,-7.13461e-03
0,2,2005,2,36.83,-8.43,0,6.66,0.14,66.28,313.00,28093.35,0.43,-60.39,17.03,15.06,-30.78,2.46,-0.42,-7.13461e-03
0,2,2005,2,36.83,-8.39,0,6.66,0.13,66.83,286.00,27943.15,0.45,-64.03,15.95,15.11,-30.51,3.22,-0.42,-7.13461e-03
0,2,2005,2,36.83,-8.29,1,6.00,0.11,63.61,282.00,26508.48,0.47,-70.69,12.81,15.16,-31.29,3.22,-0.25,-7.13461e-03
0,2,2005,2,36.83,-8.25,0,6.11,0.11,63.53,282.00,26699.95,0.47,-70.69,15.10,15.16,-31.29,3.09,-0.27,-7.13461e-03
0,2,2005,2,36.83,-8.21,1,7.00,0.10,63.53,256.00,27213.03,0.47,-70.69,27.94,15.16,-31.29,2.51,-0.27,-6.4027e-03
0,2,2005,2,36.83,-8.18,2,7.00,0.10,63.53,276.00,25350.21,0.43,-69.33,34.97,15.22,-31.49,2.77,-0.30,-6.4027e-03
0,2,2005,2,36.83,-8.07,1,7.00,0.09,34.23,488.00,19449.73,0.40,-71.27,43.91,15.28,-32.42,2.15,-0.32,-6.4027e-03
0,2,2005,2,36.83,-8.03,0,6.88,0.09,34.23,544.00,17956.09,0.40,-71.27,43.91,15.28,-32.42,1.97,-0.37,-6.4027e-03
0,2,2005,2,36.83,-7.82,0,5.00,0.07,16.27,606.00,15210.98,0.41,-71.74,11.80,15.50,-30.27,1.42,-0.42,-5.43885e-03
0,2,2005,2,36.83,-7.24,0,6.22,0.07,30.33,392.00,39014.92,0.34,-68.40,29.52,15.34,-32.27,2.71,-0.57,-0.01
0,2,2005,2,36.83,-7.21,0,6.88,0.08,30.33,348.00,39951.34,0.34,-68.40,29.52,15.34,-32.27,2.71,-0.57,-0.01
0,2,2005,2,36.83,-7.10,0,8.66,0.08,47.52,191.00,39282.47,0.41,-66.01,53.98,15.18,-33.39,3.12,-0.64,-0.01
0,2,2005,2,36.83,-6.92,1,8.66,0.08,52.73,96.00,33756.64,0.54,-76.40,70.16,15.00,-36.75,1.99,-0.62,-0.02
1,2,2005,2,36.83,-6.70,2,3.88,0.11,61.66,28.00,23575.59,2.20,-80.91,58.74,14.77,-40.97,2.70,-0.60,-0.02
0,2,2005,2,36.83,-6.67,0,4.11,0.11,50.00,20.00,21465.39,2.20,-80.91,59.97,14.77,-40.97,3.27,-0.60,-0.02
0,2,2005,2,36.86,-9.15,1,5.55,0.13,28.93,630.00,22152.54,0.44,-66.96,49.39,14.94,-29.40,4.23,-0.50,-3.175225e-03
0,2,2005,2,36.86,-9.04,0,6.22,0.14,78.80,202.00,16427.31,0.52,-72.84,39.24,14.84,-28.58,2.45,-0.35,-3.175225e-03
0,2,2005,2,36.86,-8.83,0,8.33,0.13,74.27,307.00,17103.68,0.53,-78.25,26.93,15.02,-25.96,3.49,-0.32,-4.334475e-03
0,2,2005,2,36.86,-8.79,1,9.00,0.13,74.27,296.00,19052.50,0.53,-78.25,29.44,15.02,-25.96,3.15,-0.32,-4.334475e-03
0,2,2005,2,36.86,-8.75,3,8.66,0.13,74.27,248.00,21207.60,0.50,-82.83,21.75,15.03,-26.20,3.15,-0.39,-4.334475e-03
0,2,2005,2,36.86,-8.72,2,8.00,0.13,70.97,285.00,22179.69,0.49,-78.53,21.75,15.07,-26.38,3.15,-0.39,-6.74256e-03
0,2,2005,2,36.86,-8.68,2,7.33,0.14,70.97,251.00,23190.89,0.48,-79.35,17.16,15.11,-26.95,3.08,-0.44,-6.74256e-03
0,2,2005,2,36.86,-8.65,2,6.22,0.14,65.78,252.00,23324.35,0.48,-79.35,24.53,15.11,-26.95,3.32,-0.55,-6.74256e-03
0,2,2005,2,36.86,-8.61,0,6.00,0.14,65.78,214.00,23692.74,0.47,-76.70,21.48,15.02,-27.63,3.09,-0.55,-6.74256e-03
0,2,2005,2,36.86,-8.57,0,6.00,0.14,79.91,229.00,24478.12,0.44,-68.21,25.87,14.94,-29.35,3.09,-0.44,-6.74256e-03
0,2,2005,2,36.86,-8.54,1,6.00,0.14,79.91,361.00,25641.05,0.44,-68.21,25.87,14.94,-29.35,3.03,-0.32,-6.74256e-03
0,2,2005,2,36.86,-8.50,1,6.55,0.14,52.78,226.00,24775.48,0.41,-63.52,25.87,14.97,-30.84,2.36,-0.39,-6.74256e-03
0,2,2005,2,36.86,-8.47,0,7.22,0.14,52.78,180.00,24237.46,0.44,-58.51,25.87,15.00,-31.53,2.55,-0.42,-7.13461e-03
0,2,2005,2,36.86,-8.43,0,7.55,0.13,52.78,196.00,24102.02,0.44,-58.51,25.87,15.00,-31.53,2.27,-0.42,-7.13461e-03
0,2,2005,2,36.86,-8.39,2,7.66,0.13,69.63,178.00,24125.19,0.44,-61.59,23.51,14.98,-31.39,2.31,-0.42,-7.13461e-03
0,2,2005,2,36.86,-8.29,0,6.88,0.11,63.59,144.00,22517.04,0.47,-65.95,24.71,15.03,-32.12,2.13,-0.25,-7.13461e-03
0,2,2005,2,36.86,-8.18,2,7.22,0.10,64.87,112.00,22099.93,0.45,-67.08,43.60,15.13,-32.02,2.47,-0.30,-6.4027e-03
0,2,2005,2,36.86,-8.07,0,8.66,0.08,80.92,202.00,16159.55,0.37,-57.90,51.35,15.32,-31.57,2.34,-0.32,-6.4027e-03
0,2,2005,2,36.86,-7.96,0,8.33,0.07,84.41,359.00,11704.56,0.39,-54.56,41.23,15.39,-30.74,2.27,-0.42,-5.43885e-03
0,2,2005,2,36.86,-7.82,0,5.33,0.06,45.07,637.00,11518.30,0.38,-60.82,33.75,15.48,-30.69,2.74,-0.42,-5.43885e-03
0,2,2005,2,36.86,-7.35,0,5.88,0.08,44.28,453.00,33615.44,0.36,-64.34,26.28,15.36,-33.02,3.05,-0.52,-0.01
0,2,2005,2,36.86,-7.31,0,5.33,0.08,66.59,442.00,33899.91,0.40,-64.45,26.86,15.29,-33.12,3.05,-0.52,-0.01
0,2,2005,2,36.86,-7.28,0,5.33,0.08,66.59,369.00,34393.14,0.40,-62.83,26.86,15.28,-32.80,3.04,-0.49,-0.01
0,2,2005,2,36.86,-7.24,2,6.00,0.08,64.22,257.00,35172.01,0.40,-65.26,32.75,15.24,-32.91,3.50,-0.57,-0.01
0,2,2005,2,36.86,-7.21,1,6.55,0.08,64.22,257.00,36197.01,0.40,-65.26,32.75,15.24,-32.91,3.50,-0.57,-0.01
0,2,2005,2,36.86,-7.10,0,8.00,0.08,56.36,157.00,35884.70,0.43,-68.69,61.28,15.06,-34.55,3.58,-0.64,-0.01
0,2,2005,2,36.86,-6.92,0,7.88,0.08,50.56,80.00,30195.68,0.71,-80.43,71.81,14.91,-37.18,2.03,-0.62,-0.02
0,2,2005,2,36.86,-6.88,0,6.88,0.08,50.56,67.00,28707.38,1.01,-86.76,72.62,14.87,-37.89,2.03,-0.69,-0.02
0,2,2005,2,36.86,-6.70,1,4.11,0.10,51.35,22.00,20396.59,2.23,-78.75,56.23,14.73,-42.10,2.53,-0.60,-0.02
0,2,2005,2,36.86,-6.67,0,4.77,0.10,42.10,18.00,18454.64,2.23,-78.75,45.62,14.73,-42.10,3.06,-0.60,-0.02
0,2,2005,2,36.86,-6.63,0,6.22,0.09,42.10,15.00,16373.62,2.52,-74.37,37.15,14.53,-43.29,2.51,-0.60,-0.02
0,2,2005,2,36.90,-9.19,1,6.88,0.11,7.56,661.00,21816.22,0.38,-62.92,58.54,15.23,-27.69,3.64,-0.45,-3.175225e-03
0,2,2005,2,36.90,-8.75,1,8.33,0.12,74.27,108.00,17619.02,0.43,-82.85,21.75,14.87,-28.46,4.07,-0.40,-4.334475e-03
0,2,2005,2,36.90,-8.72,1,8.00,0.13,70.97,158.00,18351.75,0.41,-86.50,28.63,14.90,-28.71,4.07,-0.45,-6.74256e-03
0,2,2005,2,36.90,-8.68,1,7.33,0.13,70.97,147.00,19382.91,0.43,-83.59,39.05,14.95,-28.93,4.07,-0.49,-6.74256e-03
0,2,2005,2,36.90,-8.65,3,6.88,0.13,65.78,151.00,19338.40,0.47,-82.24,39.05,14.92,-29.07,4.06,-0.44,-6.74256e-03
0,2,2005,2,36.90,-8.61,1,6.00,0.13,65.78,141.00,19780.95,0.47,-82.24,36.58,14.92,-29.07,3.83,-0.44,-6.74256e-03
0,2,2005,2,36.90,-8.57,2,6.11,0.14,79.91,132.00,20714.74,0.45,-77.93,53.90,14.82,-29.86,3.91,-0.37,-6.74256e-03
0,2,2005,2,36.90,-8.54,3,6.33,0.14,79.91,213.00,21914.23,0.45,-77.93,53.90,14.82,-29.86,3.85,-0.37,-6.74256e-03
0,2,2005,2,36.90,-8.39,1,8.00,0.12,69.63,124.00,20140.49,0.50,-67.82,37.35,14.86,-32.05,3.33,-0.44,-7.13461e-03
0,2,2005,2,36.90,-8.36,0,8.00,0.11,69.63,94.00,19363.41,0.50,-67.76,29.90,14.85,-32.50,2.84,-0.47,-7.13461e-03
0,2,2005,2,36.90,-8.32,0,7.88,0.11,63.59,85.00,18687.87,0.49,-65.75,27.34,14.87,-33.12,2.22,-0.37,-7.13461e-03
0,2,2005,2,36.90,-8.29,2,7.22,0.11,63.59,103.00,18525.54,0.48,-66.75,33.72,14.95,-33.25,2.22,-0.37,-7.13461e-03
0,2,2005,2,36.90,-8.25,0,7.00,0.10,64.87,96.00,18798.21,0.48,-66.75,39.23,14.95,-33.25,2.51,-0.44,-7.13461e-03
0,2,2005,2,36.90,-8.21,0,7.00,0.10,64.87,79.00,19594.09,0.48,-64.91,43.60,14.96,-33.00,2.61,-0.44,-6.4027e-03
0,2,2005,2,36.90,-8.18,2,7.88,0.09,64.87,75.00,18849.21,0.48,-64.91,48.13,14.96,-33.00,2.69,-0.39,-6.4027e-03
0,2,2005,2,36.90,-8.14,0,8.66,0.09,76.63,79.00,16992.07,0.60,-62.69,55.26,15.06,-32.71,2.95,-0.42,-6.4027e-03
0,2,2005,2,36.90,-8.11,0,9.33,0.08,76.63,92.00,15134.74,0.48,-57.47,57.33,15.14,-32.93,2.80,-0.37,-6.4027e-03
0,2,2005,2,36.90,-8.07,2,9.66,0.07,80.92,99.00,13022.24,0.48,-57.83,57.33,15.26,-32.41,2.34,-0.14,-6.4027e-03
0,2,2005,2,36.90,-8.03,0,9.66,0.07,80.92,115.00,11044.81,0.48,-61.06,57.33,15.28,-31.91,2.53,-0.34,-6.4027e-03
0,2,2005,2,36.90,-8.00,0,9.66,0.07,84.41,128.00,9361.19,0.48,-61.06,57.33,15.28,-31.91,2.98,-0.34,-6.4027e-03
0,2,2005,2,36.90,-7.96,2,9.77,0.06,84.41,142.00,8072.04,0.48,-61.06,57.33,15.28,-31.91,2.98,-0.34,-5.43885e-03
0,2,2005,2,36.90,-7.93,0,9.66,0.06,84.41,168.00,6918.83,0.46,-58.60,57.33,15.30,-31.61,3.24,-0.32,-5.43885e-03
0,2,2005,2,36.90,-7.89,0,9.33,0.06,83.66,217.00,6303.64,0.42,-54.66,51.07,15.34,-30.90,3.24,-0.40,-5.43885e-03
0,2,2005,2,36.90,-7.85,1,8.22,0.06,83.66,308.00,6627.81,0.39,-54.30,40.64,15.36,-29.77,3.53,-0.37,-5.43885e-03
0,2,2005,2,36.90,-7.82,1,6.88,0.06,45.07,561.00,8113.82,0.38,-57.10,33.75,15.45,-29.73,3.53,-0.37,-5.43885e-03
0,2,2005,2,36.90,-7.64,0,4.11,0.07,7.40,552.00,17095.10,0.35,-60.35,37.30,15.48,-30.40,3.46,-0.54,-7.5137625e-03
0,2,2005,2,36.90,-7.60,0,4.66,0.07,7.40,547.00,18981.55,0.35,-61.40,30.37,15.45,-31.25,2.94,-0.54,-7.5137625e-03
0,2,2005,2,36.90,-7.57,1,5.00,0.07,17.21,529.00,20864.31,0.35,-61.40,22.70,15.45,-31.25,2.98,-0.57,-7.5137625e-03
0,2,2005,2,36.90,-7.53,2,5.88,0.08,17.21,499.00,22589.00,0.35,-62.80,21.63,15.42,-31.73,2.98,-0.57,-7.5137625e-03
0,2,2005,2,36.90,-7.49,2,6.00,0.08,27.11,471.00,24301.57,0.32,-63.41,18.55,15.38,-32.77,3.10,-0.55,-0.01
0,2,2005,2,36.90,-7.46,1,6.11,0.08,27.11,458.00,26127.61,0.32,-63.41,24.59,15.38,-32.77,3.33,-0.47,-0.01
0,2,2005,2,36.90,-7.42,1,6.00,0.08,27.11,431.00,28145.79,0.31,-68.96,33.63,15.30,-33.22,3.87,-0.47,-0.01
0,2,2005,2,36.90,-7.39,0,5.55,0.08,44.28,366.00,29324.47,0.33,-72.48,33.63,15.28,-33.52,3.87,-0.47,-0.01
0,2,2005,2,36.90,-7.35,0,5.11,0.09,44.28,349.00,29668.81,0.33,-72.48,41.78,15.28,-33.52,4.11,-0.49,-0.01
0,2,2005,2,36.90,-7.24,2,5.77,0.09,64.22,141.00,31360.91,0.43,-71.21,56.65,15.08,-33.65,4.55,-0.62,-0.01
0,2,2005,2,36.90,-7.21,0,6.22,0.09,64.22,163.00,32499.46,0.43,-71.21,56.65,15.08,-33.65,4.55,-0.62,-0.01
0,2,2005,2,36.90,-7.10,0,7.77,0.09,56.36,136.00,32600.51,0.47,-77.57,65.20,14.92,-35.72,4.04,-0.62,-0.01
0,2,2005,2,36.90,-7.06,0,7.77,0.09,39.59,114.00,30790.31,0.48,-76.54,75.71,14.99,-35.96,3.46,-0.72,-0.01
0,2,2005,2,36.90,-6.88,1,6.00,0.08,50.56,54.00,25229.73,1.08,-87.74,79.83,14.84,-37.73,2.49,-0.67,-0.02
0,2,2005,2,36.90,-6.70,1,4.77,0.09,51.35,20.00,17137.53,2.39,-84.55,61.32,14.71,-41.13,2.57,-0.75,-0.02
0,2,2005,2,36.90,-6.63,0,7.44,0.08,42.10,14.00,13336.07,2.62,-78.63,44.76,14.56,-42.49,2.51,-0.69,-0.02
0,2,2005,2,36.90,-6.59,0,8.77,0.07,42.10,12.00,11261.70,2.94,-74.92,49.91,14.42,-44.14,2.51,-0.82,-0.02
0,2,2005,2,36.94,-9.19,0,6.44,0.11,37.05,676.00,19745.13,0.42,-67.76,60.53,15.23,-26.31,3.34,-0.42,-3.175225e-03
0,2,2005,2,36.94,-8.65,2,6.88,0.12,45.19,93.00,15355.22,0.48,-76.75,57.41,14.77,-30.45,3.94,-0.62,-6.74256e-03
0,2,2005,2,36.94,-8.47,1,7.88,0.12,70.51,126.00,16318.64,0.56,-69.60,72.54,14.80,-31.96,3.65,-0.45,-7.13461e-03
0,2,2005,2,36.94,-8.29,0,8.00,0.10,57.14,89.00,14533.98,0.51,-68.03,59.30,14.92,-33.40,2.22,-0.35,-7.13461e-03
2,2,2005,2,36.94,-7.93,0,11.88,0.05,98.46,64.00,3104.52,0.63,-59.30,57.33,15.11,-33.09,3.09,-0.29,-5.43885e-03
1,2,2005,2,36.94,-7.89,1,11.55,0.04,99.34,74.00,2344.56,0.57,-69.24,51.07,15.13,-32.41,3.64,-0.42,-5.43885e-03
0,2,2005,2,36.94,-7.75,1,6.77,0.05,84.93,371.00,8848.49,0.43,-58.27,50.44,15.22,-31.13,4.75,-0.42,-5.43885e-03
0,2,2005,2,36.94,-7.71,2,5.66,0.06,84.93,427.00,10249.98,0.39,-54.17,50.44,15.32,-31.10,4.75,-0.52,-7.5137625e-03
0,2,2005,2,36.94,-7.57,2,4.11,0.08,78.20,495.00,17500.25,0.35,-57.07,49.03,15.37,-30.90,3.88,-0.49,-7.5137625e-03
0,2,2005,2,36.94,-7.53,0,4.44,0.08,78.20,422.00,19209.21,0.36,-59.32,42.07,15.32,-31.95,3.76,-0.50,-7.5137625e-03
0,2,2005,2,36.94,-7.39,0,4.44,0.09,65.61,228.00,25338.73,0.37,-65.17,47.06,15.12,-34.13,4.51,-0.59,-0.01
0,2,2005,2,36.94,-7.31,0,4.44,0.09,53.62,197.00,25975.78,0.41,-64.50,69.38,14.99,-34.56,5.17,-0.54,-0.01
0,2,2005,2,36.94,-7.21,1,6.66,0.09,32.03,117.00,28843.35,0.45,-74.40,64.25,14.94,-34.65,4.66,-0.52,-0.01
0,2,2005,2,36.94,-6.59,0,10.77,0.05,75.00,10.00,8222.67,3.19,-74.70,52.22,14.50,-44.12,4.18,-0.87,-0.02
0,2,2005,2,36.94,-9.26,0,8.11,0.10,58.00,734.00,25616.77,0.38,-66.55,29.91,15.30,-26.48,1.90,-0.42,-3.29835e-03
0,2,2005,2,36.94,-9.22,0,7.22,0.10,37.05,686.00,22645.06,0.38,-66.55,39.42,15.30,-26.48,2.62,-0.42,-3.175225e-03
0,2,2005,2,36.94,-8.75,0,8.00,0.11,37.09,101.00,13680.31,0.44,-82.14,36.84,14.77,-30.81,3.99,-0.57,-4.334475e-03
0,2,2005,2,36.94,-8.61,0,6.66,0.12,45.19,104.00,15908.69,0.48,-76.75,55.68,14.77,-30.45,3.94,-0.62,-6.74256e-03
0,2,2005,2,36.94,-8.57,2,6.66,0.12,67.70,86.00,17055.29,0.55,-75.10,71.90,14.73,-31.17,4.16,-0.55,-6.74256e-03
0,2,2005,2,36.94,-8.54,3,7.00,0.12,67.70,105.00,18109.62,0.55,-75.10,72.54,14.73,-31.17,3.80,-0.45,-6.74256e-03
0,2,2005,2,36.94,-8.50,0,7.44,0.12,70.51,156.00,17105.55,0.56,-73.68,72.54,14.77,-31.45,3.65,-0.45,-6.74256e-03
0,2,2005,2,36.94,-8.43,0,8.11,0.11,70.51,115.00,16119.28,0.54,-67.62,72.54,14.83,-32.82,3.88,-0.54,-7.13461e-03
0,2,2005,2,36.94,-8.39,1,8.33,0.11,59.09,101.00,16159.15,0.54,-67.62,70.79,14.83,-32.82,3.88,-0.54,-7.13461e-03
0,2,2005,2,36.94,-8.18,1,8.77,0.08,66.66,62.00,15425.35,0.59,-59.26,59.80,14.89,-32.92,3.73,-0.32,-6.4027e-03
0,2,2005,2,36.94,-8.07,1,10.66,0.06,87.50,49.00,10023.80,0.56,-60.07,63.13,15.16,-33.16,2.71,-0.29,-6.4027e-03
0,2,2005,2,36.94,-7.96,0,11.88,0.05,98.46,63.00,4477.01,0.62,-57.29,57.33,15.14,-33.28,2.98,-0.29,-5.43885e-03
0,2,2005,2,36.94,-7.85,1,10.88,0.05,99.34,111.00,2995.54,0.50,-66.24,40.00,15.17,-31.05,4.02,-0.40,-5.43885e-03
0,2,2005,2,36.94,-7.82,2,9.44,0.05,99.70,263.00,4810.02,0.43,-58.27,39.76,15.22,-31.13,4.02,-0.40,-5.43885e-03
0,2,2005,2,36.94,-7.78,0,7.88,0.05,99.70,304.00,6674.36,0.43,-58.27,41.19,15.22,-31.13,4.09,-0.37,-5.43885e-03
0,2,2005,2,36.94,-7.67,1,4.55,0.06,84.93,458.00,11982.91,0.40,-56.13,50.44,15.38,-30.68,4.75,-0.52,-7.5137625e-03
0,2,2005,2,36.94,-7.64,1,4.11,0.07,76.04,478.00,13868.96,0.37,-55.71,50.44,15.37,-30.81,4.75,-0.57,-7.5137625e-03
0,2,2005,2,36.94,-7.60,0,4.00,0.07,76.04,526.00,15790.46,0.35,-57.07,50.44,15.37,-30.90,4.75,-0.57,-7.5137625e-03
0,2,2005,2,36.94,-7.49,0,4.88,0.08,72.23,371.00,21009.26,0.35,-57.48,32.75,15.28,-32.81,3.88,-0.52,-0.01
0,2,2005,2,36.94,-7.46,1,5.22,0.09,72.23,352.00,23026.34,0.35,-57.48,37.28,15.28,-32.81,4.26,-0.59,-0.01
0,2,2005,2,36.94,-7.42,3,5.00,0.09,72.23,317.00,25177.09,0.35,-59.57,47.06,15.18,-33.60,4.51,-0.59,-0.01
0,2,2005,2,36.94,-7.35,0,4.33,0.09,65.61,211.00,25721.05,0.37,-65.17,58.40,15.12,-34.13,5.17,-0.59,-0.01
0,2,2005,2,36.94,-7.28,0,5.00,0.09,53.62,158.00,26615.57,0.43,-75.76,69.38,14.93,-34.97,5.17,-0.52,-0.01
0,2,2005,2,36.94,-7.24,2,5.88,0.09,32.03,119.00,27593.73,0.45,-74.40,64.86,14.94,-34.65,4.76,-0.52,-0.01
0,2,2005,2,36.94,-7.06,1,7.00,0.08,42.26,92.00,27487.58,0.61,-73.44,76.36,14.85,-36.46,3.08,-0.57,-0.01
0,2,2005,2,36.94,-6.88,0,4.66,0.08,45.61,48.00,21754.86,1.53,-91.35,79.57,14.81,-37.48,1.69,-0.75,-0.02
0,2,2005,2,36.94,-6.85,0,3.88,0.08,45.61,42.00,20174.49,1.64,-90.32,78.51,14.84,-37.95,1.59,-0.75,-0.02
0,2,2005,2,36.94,-6.70,0,5.66,0.07,48.14,20.00,13794.15,2.88,-85.71,63.71,14.68,-41.11,2.74,-0.72,-0.02
0,2,2005,2,36.94,-6.56,0,12.33,0.04,88.88,7.00,6154.28,3.47,-69.51,45.96,14.40,-47.08,4.15,-0.87,-0.02
0,2,2005,2,36.97,-9.29,1,8.88,0.09,58.00,1441.00,27643.05,0.36,-65.55,37.32,15.30,-26.34,2.23,-0.42,-3.29835e-03
0,2,2005,2,36.97,-9.26,0,7.44,0.10,58.00,1147.00,24500.76,0.40,-69.44,48.91,15.29,-26.59,3.03,-0.47,-3.29835e-03
0,2,2005,2,36.97,-9.22,0,6.44,0.10,37.05,839.00,21376.02,0.43,-72.49,45.72,15.22,-26.88,3.03,-0.40,-3.175225e-03
0,2,2005,2,36.97,-8.97,0,10.55,0.08,99.12,43.00,3108.75,0.85,-79.50,52.60,14.49,-29.54,3.91,-0.34,-4.334475e-03
0,2,2005,2,36.97,-8.93,0,10.66,0.08,99.12,45.00,1882.34,0.65,-85.33,46.98,14.58,-30.39,4.03,-0.47,-4.334475e-03
0,2,2005,2,36.97,-8.90,0,10.33,0.08,82.64,68.00,3696.90,0.59,-86.63,46.98,14.58,-31.93,4.54,-0.42,-4.334475e-03
0,2,2005,2,36.97,-8.75,0,9.11,0.09,37.09,90.00,9784.31,0.49,-80.62,55.46,14.64,-31.81,5.07,-0.52,-4.334475e-03
0,2,2005,2,36.97,-8.65,1,8.22,0.11,45.19,76.00,11377.73,0.58,-77.45,79.52,14.67,-32.34,5.01,-0.54,-6.74256e-03
0,2,2005,2,36.97,-8.57,1,8.33,0.11,67.70,59.00,13584.04,0.68,-74.22,77.94,14.65,-32.36,4.71,-0.47,-6.74256e-03
0,2,2005,2,36.97,-8.54,3,8.33,0.11,67.70,56.00,14189.57,0.68,-74.22,77.94,14.65,-32.36,4.36,-0.62,-6.74256e-03
0,2,2005,2,36.97,-8.50,1,8.33,0.11,70.51,69.00,13325.51,0.90,-79.92,77.94,14.60,-32.80,4.21,-0.62,-6.74256e-03
0,2,2005,2,36.97,-8.47,0,8.55,0.10,70.51,71.00,12390.09,0.68,-68.04,77.94,14.64,-32.92,4.21,-0.49,-7.13461e-03
0,2,2005,2,36.97,-8.43,0,8.77,0.10,70.51,48.00,12127.87,0.61,-68.42,77.14,14.73,-33.74,4.21,-0.50,-7.13461e-03
0,2,2005,2,36.97,-8.39,1,9.11,0.10,59.09,64.00,12184.43,0.56,-73.72,76.21,14.83,-33.78,3.45,-0.50,-7.13461e-03
0,2,2005,2,36.97,-8.36,1,9.00,0.09,59.09,77.00,11906.14,0.56,-73.72,77.85,14.83,-33.78,3.14,-0.50,-7.13461e-03
0,2,2005,2,36.97,-8.32,0,9.00,0.09,57.14,62.00,10820.70,0.58,-65.06,77.85,14.83,-34.17,2.87,-0.44,-7.13461e-03
0,2,2005,2,36.97,-8.29,1,8.77,0.08,57.14,49.00,10542.53,0.61,-59.57,77.85,14.86,-34.13,2.60,-0.37,-7.13461e-03
0,2,2005,2,36.97,-8.18,0,9.33,0.07,66.66,37.00,11678.11,0.71,-60.46,77.85,14.98,-33.27,3.54,-0.27,-6.4027e-03
0,2,2005,2,36.97,-8.07,0,11.44,0.05,87.50,26.00,6773.88,0.76,-63.73,52.58,15.07,-34.13,3.91,-0.27,-6.4027e-03
0,2,2005,2,36.97,-8.03,0,12.33,0.04,87.50,21.00,4906.89,0.87,-66.00,52.58,15.08,-34.33,3.34,-0.22,-6.4027e-03
